Type,Value,Stat,site,gs,CHANGE,includeCHANGE
maxndvi,1.0667641342143167e-4,Slope,nilla,1999,-0.00262613503186881,ns
maxndvi,1.0667641342143167e-4,Slope,nilla,2000,0.0924348340070581,ns
maxndvi,1.0667641342143167e-4,Slope,nilla,2003,0.108245779881805,ns
maxndvi,1.0667641342143167e-4,Slope,nilla,2004,-0.0424388208844295,ns
maxndvi,1.0667641342143167e-4,Slope,nilla,2005,-0.0323616894437232,ns
maxndvi,1.0667641342143167e-4,Slope,nilla,2007,0.0565250814017035,ns
maxndvi,1.0667641342143167e-4,Slope,nilla,2008,-0.0554594320589097,ns
maxndvi,1.0667641342143167e-4,Slope,nilla,2009,0.0241011722236262,ns
maxndvi,1.0667641342143167e-4,Slope,nilla,2011,-0.0908655289579782,ns
maxndvi,1.0667641342143167e-4,Slope,nilla,2012,-0.103442870492467,ns
maxndvi,1.0667641342143167e-4,Slope,nilla,2013,-0.0586938788459276,ns
maxndvi,1.0667641342143167e-4,Slope,nilla,2014,0.0905297629534434,ns
maxndvi,1.0667641342143167e-4,Slope,nilla,2015,-0.0467621847729971,ns
maxndvi,1.0667641342143167e-4,Slope,nilla,2017,0.0618779601675664,ns
maxndvi,1.0667641342143167e-4,Slope,nilla,2018,-0.0057835903860578,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,1988,0.00711788865062069,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,1989,-0.0348598458052268,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,1990,-0.0195940192962734,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,1991,-0.16070354075641,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,1993,0.00474406186397947,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,1994,0.015040997321382,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,1995,0.0277893882078349,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,1996,0.0285538330698077,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,1997,0.0225144207257556,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,1998,0.0509892185491747,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,1999,0.0335646419490495,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2000,-0.0287449675571038,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2001,-0.0225282657973324,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2002,-0.0231712309932792,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2003,0.027251255240054,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2004,-0.00608324221364304,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2005,0.0238075201296835,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2006,-0.10664732977402,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2007,3.87015773412491e-4,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2008,-0.0194791101300743,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2009,-0.0033131483690384,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2010,-0.140763840404764,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2011,-0.0480320718652192,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2012,-0.125776735163252,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2013,0.0306795780784784,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2014,0.0472534517175238,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2015,-0.0292769654518337,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2016,0.0844587336876819,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2017,-0.0893636945569138,ns
maxndvi,-3.2692558352137227e-4,Slope,mtca,2018,0.00325016482341151,ns
maxndvi,0.004034122939103366,Slope,msum,1985,-0.0300052189847113,ns
maxndvi,0.004034122939103366,Slope,msum,1986,-0.100417892311544,ns
maxndvi,0.004034122939103366,Slope,msum,1987,-0.0875482264806193,ns
maxndvi,0.004034122939103366,Slope,msum,1988,-0.0857416321354791,ns
maxndvi,0.004034122939103366,Slope,msum,1989,-0.160999863261113,ns
maxndvi,0.004034122939103366,Slope,msum,1990,-0.0603307993153924,ns
maxndvi,0.004034122939103366,Slope,msum,1991,-0.07331318982603,ns
maxndvi,0.004034122939103366,Slope,msum,1992,-0.0995367300559981,ns
maxndvi,0.004034122939103366,Slope,msum,1993,-0.103525160587228,ns
maxndvi,0.004034122939103366,Slope,msum,1994,0.0420060004839669,ns
maxndvi,0.004034122939103366,Slope,msum,1995,-0.0223887720253716,ns
maxndvi,0.004034122939103366,Slope,msum,1996,-0.0757253712767437,ns
maxndvi,0.004034122939103366,Slope,msum,1997,-0.0413907770123196,ns
maxndvi,0.004034122939103366,Slope,msum,1998,-0.10816080995518,ns
maxndvi,0.004034122939103366,Slope,msum,1999,-0.0475278774235922,ns
maxndvi,0.004034122939103366,Slope,msum,2000,0.0432488701388517,ns
maxndvi,0.004034122939103366,Slope,msum,2001,0.00700168717237959,ns
maxndvi,0.004034122939103366,Slope,msum,2002,0.032607443440849,ns
maxndvi,0.004034122939103366,Slope,msum,2003,0.0177996242804992,ns
maxndvi,0.004034122939103366,Slope,msum,2004,-0.0654585429305122,ns
maxndvi,0.004034122939103366,Slope,msum,2005,-0.0197296713579872,ns
maxndvi,0.004034122939103366,Slope,msum,2006,-0.0304169055928284,ns
maxndvi,0.004034122939103366,Slope,msum,2007,-0.0418993292825177,ns
maxndvi,0.004034122939103366,Slope,msum,2008,0.0173318403100617,ns
maxndvi,0.004034122939103366,Slope,msum,2009,0.0838865646556832,ns
maxndvi,0.004034122939103366,Slope,msum,2010,-0.0635242805345108,ns
maxndvi,0.004034122939103366,Slope,msum,2011,0.0136931461095607,ns
maxndvi,0.004034122939103366,Slope,msum,2012,-0.0613058084720284,ns
maxndvi,0.004034122939103366,Slope,msum,2013,0.0510596643604332,ns
maxndvi,0.004034122939103366,Slope,msum,2014,0.00481845553236315,ns
maxndvi,0.004034122939103366,Slope,msum,2015,0.0269689434096123,ns
maxndvi,0.004034122939103366,Slope,msum,2016,0.0982783951353629,ns
maxndvi,0.004034122939103366,Slope,msum,2017,0.0511635234616569,ns
maxndvi,0.004034122939103366,Slope,msum,2018,0.0120289186224984,ns
maxndvi,5.194154130797875e-4,Slope,msla,1985,-0.0331647949524337,ns
maxndvi,5.194154130797875e-4,Slope,msla,1986,0.00115592793109687,ns
maxndvi,5.194154130797875e-4,Slope,msla,1987,-0.0443341641643383,ns
maxndvi,5.194154130797875e-4,Slope,msla,1988,-0.0905809936129241,ns
maxndvi,5.194154130797875e-4,Slope,msla,1989,-0.0326688233343655,ns
maxndvi,5.194154130797875e-4,Slope,msla,1991,0.00965489294973604,ns
maxndvi,5.194154130797875e-4,Slope,msla,1992,-0.0405319484068505,ns
maxndvi,5.194154130797875e-4,Slope,msla,1993,0.00335800987581164,ns
maxndvi,5.194154130797875e-4,Slope,msla,1994,0.00862193631382435,ns
maxndvi,5.194154130797875e-4,Slope,msla,1995,-0.0398823823207417,ns
maxndvi,5.194154130797875e-4,Slope,msla,1996,0.0499977836151254,ns
maxndvi,5.194154130797875e-4,Slope,msla,1997,-0.0092572629355745,ns
maxndvi,5.194154130797875e-4,Slope,msla,1998,0.0526836907950138,ns
maxndvi,5.194154130797875e-4,Slope,msla,1999,8.97878565914501e-4,ns
maxndvi,5.194154130797875e-4,Slope,msla,2000,-0.0880187917189471,ns
maxndvi,5.194154130797875e-4,Slope,msla,2001,-0.0450501092858974,ns
maxndvi,5.194154130797875e-4,Slope,msla,2002,0.0276935641955753,ns
maxndvi,5.194154130797875e-4,Slope,msla,2003,0.0487463353878632,ns
maxndvi,5.194154130797875e-4,Slope,msla,2004,0.0023202223292787,ns
maxndvi,5.194154130797875e-4,Slope,msla,2005,0.0328991026988839,ns
maxndvi,5.194154130797875e-4,Slope,msla,2006,-0.026128097102265,ns
maxndvi,5.194154130797875e-4,Slope,msla,2007,0.0279156166175263,ns
maxndvi,5.194154130797875e-4,Slope,msla,2008,-0.0837062385253919,ns
maxndvi,5.194154130797875e-4,Slope,msla,2009,-0.0513258054257421,ns
maxndvi,5.194154130797875e-4,Slope,msla,2010,-0.0756018586026636,ns
maxndvi,5.194154130797875e-4,Slope,msla,2011,0.019236294542707,ns
maxndvi,5.194154130797875e-4,Slope,msla,2012,-0.0258149033469736,ns
maxndvi,5.194154130797875e-4,Slope,msla,2013,-0.055134109532076,ns
maxndvi,5.194154130797875e-4,Slope,msla,2014,-0.0763288989382312,ns
maxndvi,5.194154130797875e-4,Slope,msla,2015,-0.0328690764879408,ns
maxndvi,5.194154130797875e-4,Slope,msla,2016,0.0236800095891826,ns
maxndvi,5.194154130797875e-4,Slope,msla,2017,0.0702537755083144,ns
maxndvi,5.194154130797875e-4,Slope,msla,2018,0.0305120941371163,ns
maxndvi,9.660468247940795e-4,Slope,mitch,1989,0.0181377687057028,ns
maxndvi,9.660468247940795e-4,Slope,mitch,1990,-0.0278170712037786,ns
maxndvi,9.660468247940795e-4,Slope,mitch,1991,-0.0467629892357961,ns
maxndvi,9.660468247940795e-4,Slope,mitch,1992,-0.0946037328212023,ns
maxndvi,9.660468247940795e-4,Slope,mitch,1993,-0.109158313031895,ns
maxndvi,9.660468247940795e-4,Slope,mitch,1994,-0.0142037051296345,ns
maxndvi,9.660468247940795e-4,Slope,mitch,1997,0.0408639292342646,ns
maxndvi,9.660468247940795e-4,Slope,mitch,1998,-0.0831349089674198,ns
maxndvi,9.660468247940795e-4,Slope,mitch,1999,-0.00135239086291616,ns
maxndvi,9.660468247940795e-4,Slope,mitch,2000,0.0979384385266653,ns
maxndvi,9.660468247940795e-4,Slope,mitch,2003,-0.0206493089654867,ns
maxndvi,9.660468247940795e-4,Slope,mitch,2004,0.152899359680345,ns
maxndvi,9.660468247940795e-4,Slope,mitch,2005,-0.0364540896744107,ns
maxndvi,9.660468247940795e-4,Slope,mitch,2006,-0.0333013918597626,ns
maxndvi,9.660468247940795e-4,Slope,mitch,2007,-0.110458234898973,ns
maxndvi,9.660468247940795e-4,Slope,mitch,2008,-0.00776146115772181,ns
maxndvi,9.660468247940795e-4,Slope,mitch,2009,0.0858853129242994,ns
maxndvi,9.660468247940795e-4,Slope,mitch,2010,-0.0958400849481658,ns
maxndvi,9.660468247940795e-4,Slope,mitch,2011,0.0804251182563199,ns
maxndvi,9.660468247940795e-4,Slope,mitch,2012,-0.0121066574926886,ns
maxndvi,9.660468247940795e-4,Slope,mitch,2013,-0.107168890722561,ns
maxndvi,9.660468247940795e-4,Slope,mitch,2014,-0.0390181029151591,ns
maxndvi,9.660468247940795e-4,Slope,mitch,2017,-0.0943015248787567,ns
maxndvi,9.660468247940795e-4,Slope,mitch,2018,0.00420296256269531,ns
maxndvi,9.660468247940795e-4,Slope,mitch,2019,0.10773160873991,ns
maxndvi,1.388422550804033e-4,Slope,mcla,1985,0.0271559665732775,ns
maxndvi,1.388422550804033e-4,Slope,mcla,1986,0.0449566660867504,ns
maxndvi,1.388422550804033e-4,Slope,mcla,1987,-0.0732980344329601,ns
maxndvi,1.388422550804033e-4,Slope,mcla,1988,0.111186904023184,ns
maxndvi,1.388422550804033e-4,Slope,mcla,1989,0.00922314868731477,ns
maxndvi,1.388422550804033e-4,Slope,mcla,1990,0.0030255387496082,ns
maxndvi,1.388422550804033e-4,Slope,mcla,1991,-0.0343448438324946,ns
maxndvi,1.388422550804033e-4,Slope,mcla,1992,-0.0501080331043666,ns
maxndvi,1.388422550804033e-4,Slope,mcla,1993,-0.10592014816228,ns
maxndvi,1.388422550804033e-4,Slope,mcla,1994,-0.0783063323156648,ns
maxndvi,1.388422550804033e-4,Slope,mcla,1995,0.0571108423322524,ns
maxndvi,1.388422550804033e-4,Slope,mcla,1996,-0.0232709603298069,ns
maxndvi,1.388422550804033e-4,Slope,mcla,1997,-0.0147181366027521,ns
maxndvi,1.388422550804033e-4,Slope,mcla,1998,0.0597392584310502,ns
maxndvi,1.388422550804033e-4,Slope,mcla,1999,-0.093652381449332,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2000,-0.0302770280955996,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2001,0.0503755353147836,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2002,0.0450083641702143,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2003,0.0696361939597421,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2004,-0.0800172078082972,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2005,0.00177712090723064,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2006,-0.0783476641729141,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2007,-0.0824281418641201,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2008,-0.15506732434351,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2009,0.0122352155903477,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2010,0.0112222842653365,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2011,0.0540529618473227,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2012,-0.103212967995085,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2013,0.0426604992868427,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2014,-0.0967145745694811,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2015,0.0818806243292514,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2016,0.0952424809587458,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2017,0.0517634039295206,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2018,-0.0420049871856327,ns
maxndvi,1.388422550804033e-4,Slope,mcla,2019,0.0156517289563932,ns
maxndvi,0.005628437362965105,Slope,mcdan,1991,-0.0992808583081574,ns
maxndvi,0.005628437362965105,Slope,mcdan,1994,-0.104894004061619,ns
maxndvi,0.005628437362965105,Slope,mcdan,1997,-0.160564094462746,ns
maxndvi,0.005628437362965105,Slope,mcdan,1999,-0.0179080120026955,ns
maxndvi,0.005628437362965105,Slope,mcdan,2000,-0.0335480782412281,ns
maxndvi,0.005628437362965105,Slope,mcdan,2001,-0.0712503256363145,ns
maxndvi,0.005628437362965105,Slope,mcdan,2002,-0.127230587758947,ns
maxndvi,0.005628437362965105,Slope,mcdan,2003,-0.0688411222839415,ns
maxndvi,0.005628437362965105,Slope,mcdan,2004,-0.0361325865849215,ns
maxndvi,0.005628437362965105,Slope,mcdan,2005,-0.0834925270285661,ns
maxndvi,0.005628437362965105,Slope,mcdan,2006,-0.030007965558425,ns
maxndvi,0.005628437362965105,Slope,mcdan,2007,-0.087466340491984207,ns
maxndvi,0.005628437362965105,Slope,mcdan,2008,-0.0130618779095482,ns
maxndvi,0.005628437362965105,Slope,mcdan,2009,0.0164852936258439,ns
maxndvi,0.005628437362965105,Slope,mcdan,2010,-0.0454371194165363,ns
maxndvi,0.005628437362965105,Slope,mcdan,2011,-0.0345749525851159,ns
maxndvi,0.005628437362965105,Slope,mcdan,2013,0.00364250409706812,ns
maxndvi,0.005628437362965105,Slope,mcdan,2014,-0.00465918246939168,ns
maxndvi,0.005628437362965105,Slope,mcdan,2015,0.0859479605821768,ns
maxndvi,0.005628437362965105,Slope,mcdan,2016,-0.0366483845264822,ns
maxndvi,0.005628437362965105,Slope,mcdan,2017,-0.0234126024044506,ns
maxndvi,0.005628437362965105,Slope,mcdan,2018,0.0808324236660607,ns
maxndvi,0.002675412415686146,Slope,marc,1987,-0.0381978698169074,ns
maxndvi,0.002675412415686146,Slope,marc,1988,-0.00825285464338221,ns
maxndvi,0.002675412415686146,Slope,marc,1989,-0.0771937591415863,ns
maxndvi,0.002675412415686146,Slope,marc,1990,-0.0439311088136778,ns
maxndvi,0.002675412415686146,Slope,marc,1991,0.00426852767229924,ns
maxndvi,0.002675412415686146,Slope,marc,1993,-0.0348914918498476,ns
maxndvi,0.002675412415686146,Slope,marc,1996,-0.0877084896524314,ns
maxndvi,0.002675412415686146,Slope,marc,1997,-0.0476641651998924,ns
maxndvi,0.002675412415686146,Slope,marc,1998,-0.0957950127541771,ns
maxndvi,0.002675412415686146,Slope,marc,1999,-0.0690313388869827,ns
maxndvi,0.002675412415686146,Slope,marc,2000,0.00400926868416862,ns
maxndvi,0.002675412415686146,Slope,marc,2001,-0.0593867376215868,ns
maxndvi,0.002675412415686146,Slope,marc,2002,-0.0472605216639407,ns
maxndvi,0.002675412415686146,Slope,marc,2003,0.00444730050244058,ns
maxndvi,0.002675412415686146,Slope,marc,2004,-0.0252941987129538,ns
maxndvi,0.002675412415686146,Slope,marc,2005,-0.014556626034125,ns
maxndvi,0.002675412415686146,Slope,marc,2006,-0.043029590139984,ns
maxndvi,0.002675412415686146,Slope,marc,2007,0.0539176121469749,ns
maxndvi,0.002675412415686146,Slope,marc,2008,0.00603040195416438,ns
maxndvi,0.002675412415686146,Slope,marc,2010,0.017904221308424,ns
maxndvi,0.002675412415686146,Slope,marc,2011,0.00969681795890165,ns
maxndvi,0.002675412415686146,Slope,marc,2013,-0.00138576785178823,ns
maxndvi,0.002675412415686146,Slope,marc,2014,0.0198559864660891,ns
maxndvi,0.002675412415686146,Slope,marc,2016,0.0508908317326451,ns
maxndvi,0.002675412415686146,Slope,marc,2019,0.0201529746853519,ns
maxndvi,0.002630895309760286,Slope,lubb,1986,0.0533908939711668,ns
maxndvi,0.002630895309760286,Slope,lubb,1992,0.0260953800195113,ns
maxndvi,0.002630895309760286,Slope,lubb,1994,-0.0225567834960938,ns
maxndvi,0.002630895309760286,Slope,lubb,1995,-0.0494335747305983,ns
maxndvi,0.002630895309760286,Slope,lubb,1996,-0.00532779609797812,ns
maxndvi,0.002630895309760286,Slope,lubb,1997,0.0451274060772117,ns
maxndvi,0.002630895309760286,Slope,lubb,1998,-0.167163952245422,ns
maxndvi,0.002630895309760286,Slope,lubb,1999,0.0506415131461993,ns
maxndvi,0.002630895309760286,Slope,lubb,2000,0.0520014926205687,ns
maxndvi,0.002630895309760286,Slope,lubb,2001,-0.0655187234528246,ns
maxndvi,0.002630895309760286,Slope,lubb,2002,0.0137916006405975,ns
maxndvi,0.002630895309760286,Slope,lubb,2003,-0.0956339006534117,ns
maxndvi,0.002630895309760286,Slope,lubb,2004,0.0351407960511536,ns
maxndvi,0.002630895309760286,Slope,lubb,2005,0.0758820458185639,ns
maxndvi,0.002630895309760286,Slope,lubb,2006,-0.0552745131506581,ns
maxndvi,0.002630895309760286,Slope,lubb,2007,0.142505043716941,ns
maxndvi,0.002630895309760286,Slope,lubb,2008,0.0389925020704811,ns
maxndvi,0.002630895309760286,Slope,lubb,2009,-0.130421884385558,ns
maxndvi,0.002630895309760286,Slope,lubb,2010,0.11192100583462,ns
maxndvi,0.002630895309760286,Slope,lubb,2013,0.0428305605777813,ns
maxndvi,0.002630895309760286,Slope,lubb,2014,0.073721909339621,ns
maxndvi,0.002630895309760286,Slope,lubb,2015,0.127005245756146,ns
maxndvi,0.002630895309760286,Slope,lubb,2016,0.0876351387055566,ns
maxndvi,0.002630895309760286,Slope,lubb,2017,0.066225741246792,ns
maxndvi,0.002630895309760286,Slope,lubb,2018,-0.0163068145563631,ns
maxndvi,0.002370352931602822,Slope,look,1985,-0.00993884342718598,ns
maxndvi,0.002370352931602822,Slope,look,1986,-0.0341498675397038,ns
maxndvi,0.002370352931602822,Slope,look,1987,0.00131452585464131,ns
maxndvi,0.002370352931602822,Slope,look,1988,-0.0965960859539348,ns
maxndvi,0.002370352931602822,Slope,look,1989,-0.0515462617445144,ns
maxndvi,0.002370352931602822,Slope,look,1990,-0.0442260267445016,ns
maxndvi,0.002370352931602822,Slope,look,1991,-0.0427183267754111,ns
maxndvi,0.002370352931602822,Slope,look,1992,-0.120924060825232,ns
maxndvi,0.002370352931602822,Slope,look,1993,-0.122524231683382,ns
maxndvi,0.002370352931602822,Slope,look,1994,-0.0404716143732671,ns
maxndvi,0.002370352931602822,Slope,look,1995,-0.0394598319626037,ns
maxndvi,0.002370352931602822,Slope,look,1996,-0.0756913029080193,ns
maxndvi,0.002370352931602822,Slope,look,1997,-0.00493576190150058,ns
maxndvi,0.002370352931602822,Slope,look,1998,-0.0144498321286826,ns
maxndvi,0.002370352931602822,Slope,look,1999,0.0297425250907479,ns
maxndvi,0.002370352931602822,Slope,look,2000,-0.0181698942234645,ns
maxndvi,0.002370352931602822,Slope,look,2001,-0.0413400624269364,ns
maxndvi,0.002370352931602822,Slope,look,2002,-0.0109873004289416,ns
maxndvi,0.002370352931602822,Slope,look,2003,-0.0708097386701759,ns
maxndvi,0.002370352931602822,Slope,look,2004,-0.0900503967025453,ns
maxndvi,0.002370352931602822,Slope,look,2005,0.00235202548084978,ns
maxndvi,0.002370352931602822,Slope,look,2006,0.0236258714125741,ns
maxndvi,0.002370352931602822,Slope,look,2007,-0.0636030505676669,ns
maxndvi,0.002370352931602822,Slope,look,2008,0.0126650646940977,ns
maxndvi,0.002370352931602822,Slope,look,2009,-0.0062458320902492,ns
maxndvi,0.002370352931602822,Slope,look,2010,-0.00410447584080986,ns
maxndvi,0.002370352931602822,Slope,look,2011,0.037373114103889,ns
maxndvi,0.002370352931602822,Slope,look,2013,0.0452599580830473,ns
maxndvi,0.002370352931602822,Slope,look,2014,0.0198406326729067,ns
maxndvi,0.002370352931602822,Slope,look,2015,-0.0140678934615313,ns
maxndvi,0.002370352931602822,Slope,look,2016,0.0279289087909916,ns
maxndvi,0.002370352931602822,Slope,look,2017,-0.00264995118705913,ns
maxndvi,0.002370352931602822,Slope,look,2018,0.0136638934936362,ns
maxndvi,0.005257486539584848,Slope,lead,1993,-0.107340984835667,ns
maxndvi,0.005257486539584848,Slope,lead,1999,0.041980973812622,ns
maxndvi,0.005257486539584848,Slope,lead,2000,0.0287185619768181,ns
maxndvi,0.005257486539584848,Slope,lead,2001,-0.0183149406399674,ns
maxndvi,0.005257486539584848,Slope,lead,2002,0.0296309839335234,ns
maxndvi,0.005257486539584848,Slope,lead,2003,-0.0192739079738993,ns
maxndvi,0.005257486539584848,Slope,lead,2004,-0.0307502386626003,ns
maxndvi,0.005257486539584848,Slope,lead,2005,0.0119140757500962,ns
maxndvi,0.005257486539584848,Slope,lead,2006,0.0326463850269365,ns
maxndvi,0.005257486539584848,Slope,lead,2007,0.0342611352985247,ns
maxndvi,0.005257486539584848,Slope,lead,2008,0.0502601134991737,ns
maxndvi,0.005257486539584848,Slope,lead,2009,0.0436803281510476,ns
maxndvi,0.005257486539584848,Slope,lead,2010,0.0707243726645241,ns
maxndvi,0.005257486539584848,Slope,lead,2011,0.0301244247744503,ns
maxndvi,0.005257486539584848,Slope,lead,2013,0.10013640093209,ns
maxndvi,0.005257486539584848,Slope,lead,2014,0.122649813285206,ns
maxndvi,0.005257486539584848,Slope,lead,2015,0.0531234284244924,ns
maxndvi,0.005257486539584848,Slope,lead,2016,0.0335308278063281,ns
maxndvi,0.005257486539584848,Slope,lead,2017,0.0335627121955261,ns
maxndvi,0.005257486539584848,Slope,lead,2018,0.082792346393445,ns
maxndvi,-0.0013163229632036295,Slope,lancaster,1988,-0.0188249565956371,ns
maxndvi,-0.0013163229632036295,Slope,lancaster,1999,0.0630315713802528,ns
maxndvi,-0.0013163229632036295,Slope,lancaster,2000,0.0664742993783363,ns
maxndvi,-0.0013163229632036295,Slope,lancaster,2001,0.0406185727182728,ns
