site,gs,Type,TypicalDate,Date,DaysFromAvg,ndvi,sitenum,avg_ndvi_max,N,Change_ndvi_max
bogong,1995,senescence date,1995-05-20,1995-05-02,-18,0.31483780409836715,14,0.5859889707228797,19,NA
bogong,1999,green-up date,1998-10-28,1998-08-16,-73,0.36136552623768414,14,0.5859889707228797,19,NA
bogong,1999,max,1999-02-06,1999-02-20,14,0.5654699542122071,14,0.5859889707228797,19,-0.02051901651067256
bogong,1999,senescence date,1999-05-20,1999-05-28,8,0.31230810214046106,14,0.5859889707228797,19,NA
bogong,2000,green-up date,1999-10-28,1999-10-25,-3,0.3202596907319702,14,0.5859889707228797,19,NA
bogong,2000,max,2000-02-06,2000-02-12,6,0.5930401788973855,14,0.5859889707228797,19,0.007051208174505774
bogong,2000,senescence date,2000-05-20,2000-05-08,-12,0.3154609492322675,14,0.5859889707228797,19,NA
bogong,2003,green-up date,2002-10-28,2002-10-12,-16,0.31892457326139045,14,0.5859889707228797,19,NA
bogong,2003,max,2003-02-06,2002-12-09,-59,0.42413752189605036,14,0.5859889707228797,19,-0.16185144882682934
bogong,2003,senescence date,2003-05-20,2003-05-12,-8,0.31559307293873573,14,0.5859889707228797,19,NA
bogong,2004,green-up date,2003-10-28,2003-11-24,27,0.31869937231571077,14,0.5859889707228797,19,NA
bogong,2004,max,2004-02-06,2004-01-28,-9,0.570486922468003,14,0.5859889707228797,19,-0.015502048254876666
bogong,2004,senescence date,2004-05-20,2004-04-17,-33,0.31221898219572464,14,0.5859889707228797,19,NA
bogong,2005,green-up date,2004-10-28,2004-11-07,10,0.3212356966852825,14,0.5859889707228797,19,NA
bogong,2005,max,2005-02-06,2005-02-18,12,0.5694563520132001,14,0.5859889707228797,19,-0.016532618709679592
bogong,2005,senescence date,2005-05-20,2005-06-09,20,0.31343450928666317,14,0.5859889707228797,19,NA
bogong,2006,green-up date,2005-10-28,2005-10-25,-3,0.320036674880549,14,0.5859889707228797,19,NA
bogong,2006,max,2006-02-06,2005-12-29,-39,0.5300121559604964,14,0.5859889707228797,19,-0.055976814762383253
bogong,2006,senescence date,2006-05-20,2006-04-18,-32,0.3168866910588635,14,0.5859889707228797,19,NA
bogong,2007,green-up date,2006-10-28,2006-10-10,-18,0.3173158051210778,14,0.5859889707228797,19,NA
bogong,2007,max,2007-02-06,2007-03-24,46,0.4931119028128176,14,0.5859889707228797,19,-0.09287706791006212
bogong,2007,senescence date,2007-05-20,2007-06-07,18,0.31404706966605067,14,0.5859889707228797,19,NA
bogong,2008,green-up date,2007-10-28,2007-10-29,1,0.3218046445208306,14,0.5859889707228797,19,NA
bogong,2008,max,2008-02-06,2008-02-05,-1,0.5873895871270958,14,0.5859889707228797,19,0.0014006164042160707
bogong,2008,senescence date,2008-05-20,2008-05-23,3,0.31204300061850826,14,0.5859889707228797,19,NA
bogong,2009,green-up date,2008-10-28,2008-11-04,7,0.31826675140534727,14,0.5859889707228797,19,NA
bogong,2009,max,2009-02-06,2009-01-29,-8,0.5016841920251228,14,0.5859889707228797,19,-0.08430477869775688
bogong,2009,senescence date,2009-05-20,2009-04-23,-27,0.31592741699580684,14,0.5859889707228797,19,NA
bogong,2011,green-up date,2010-10-28,2010-11-17,20,0.3228146437697625,14,0.5859889707228797,19,NA
bogong,2011,max,2011-02-06,2011-02-08,2,0.6071043352624952,14,0.5859889707228797,19,0.02111536453961549
bogong,2011,senescence date,2011-05-20,2011-05-21,1,0.3159293203369814,14,0.5859889707228797,19,NA
bogong,2014,green-up date,2013-10-28,2013-10-18,-10,0.3235262452810865,14,0.5859889707228797,19,NA
bogong,2014,max,2014-02-06,2014-01-15,-22,0.5920900097706111,14,0.5859889707228797,19,0.006101039047731405
bogong,2014,senescence date,2014-05-20,2014-05-29,9,0.31279479110465597,14,0.5859889707228797,19,NA
bogong,2015,green-up date,2014-10-28,2014-10-14,-14,0.3204802782569301,14,0.5859889707228797,19,NA
bogong,2015,max,2015-02-06,2015-02-18,12,0.6472841953996945,14,0.5859889707228797,19,0.06129522467681481
bogong,2015,senescence date,2015-05-20,2015-05-25,5,0.3142555196567045,14,0.5859889707228797,19,NA
bogong,2016,green-up date,2015-10-28,2015-10-01,-27,0.31942683943891914,14,0.5859889707228797,19,NA
bogong,2016,max,2016-02-06,2016-02-01,-5,0.5595922072389505,14,0.5859889707228797,19,-0.026396763483929164
bogong,2016,senescence date,2016-05-20,2016-05-22,2,0.31264898302918503,14,0.5859889707228797,19,NA
bogong,2017,green-up date,2016-10-28,2016-11-19,22,0.3249776755382863,14,0.5859889707228797,19,NA
bogong,2017,max,2017-02-06,2017-02-03,-3,0.6572269453327202,14,0.5859889707228797,19,0.0712379746098405
bogong,2017,senescence date,2017-05-20,2017-05-19,-1,0.31274118057072975,14,0.5859889707228797,19,NA
bogong,2018,green-up date,2017-10-28,2017-11-02,5,0.3184362374130738,14,0.5859889707228797,19,NA
bogong,2018,max,2018-02-06,2018-01-23,-14,0.6373884275962645,14,0.5859889707228797,19,0.05139945687338476
bogong,2018,senescence date,2018-05-20,2018-06-04,15,0.30976562062382945,14,0.5859889707228797,19,NA
bogong,2019,green-up date,2018-10-28,2018-10-26,-2,0.31771419318266436,14,0.5859889707228797,19,NA
bogong,2019,max,2019-02-06,2019-02-14,8,0.6052383850040293,14,0.5859889707228797,19,0.01924941428114957
bogong,2019,senescence date,2019-05-20,2019-06-03,14,0.3128411218089724,14,0.5859889707228797,19,NA
bogong,2020,green-up date,2019-10-28,2019-11-01,4,0.31877321989256463,14,0.5859889707228797,19,NA
bogong,2020,max,2020-02-06,2020-02-12,6,0.6489454601905332,14,0.5859889707228797,19,0.06295648946765353
bogong,2020,senescence date,2020-05-20,2020-04-12,-38,0.30763752955421403,14,0.5859889707228797,19,NA
bttr,1985,green-up date,1985-05-24,1985-06-04,11,0.2975489535306005,15,0.5913170113643549,36,NA
bttr,1985,max,1985-07-19,1985-07-30,11,0.5320284349294595,15,0.5913170113643549,36,-0.05928857643489538
bttr,1985,senescence date,1985-10-31,1985-10-17,-14,0.2896250557586072,15,0.5913170113643549,36,NA
bttr,1986,green-up date,1986-05-24,1986-05-18,-6,0.29631816197547695,15,0.5913170113643549,36,NA
bttr,1986,max,1986-07-19,1986-07-06,-13,0.5057452168150675,15,0.5913170113643549,36,-0.08557179454928743
bttr,1986,senescence date,1986-10-31,1986-10-22,-9,0.2941282034234983,15,0.5913170113643549,36,NA
bttr,1987,green-up date,1987-05-24,1987-05-06,-18,0.29720504339740694,15,0.5913170113643549,36,NA
bttr,1987,max,1987-07-19,1987-07-15,-4,0.5656973629627502,15,0.5913170113643549,36,-0.02561964840160469
bttr,1987,senescence date,1987-10-31,1987-10-21,-10,0.2947154743159785,15,0.5913170113643549,36,NA
bttr,1988,green-up date,1988-05-24,1988-05-30,6,0.3006470883483583,15,0.5913170113643549,36,NA
bttr,1988,max,1988-07-19,1988-07-25,6,0.5182509524105399,15,0.5913170113643549,36,-0.07306605895381502
bttr,1988,senescence date,1988-10-31,1988-10-24,-7,0.2950900678492057,15,0.5913170113643549,36,NA
bttr,1989,green-up date,1989-05-24,1989-06-14,21,0.2982006509695103,15,0.5913170113643549,36,NA
bttr,1989,max,1989-07-19,1989-08-17,29,0.5945674757163366,15,0.5913170113643549,36,0.00325046435198173
bttr,1989,senescence date,1989-10-31,1989-10-25,-6,0.2946414913756632,15,0.5913170113643549,36,NA
bttr,1990,green-up date,1990-05-24,1990-05-15,-9,0.3001322894792845,15,0.5913170113643549,36,NA
bttr,1990,max,1990-07-19,1990-08-01,13,0.6820067577068537,15,0.5913170113643549,36,0.09068974634249882
bttr,1990,senescence date,1990-10-31,1990-11-23,23,0.2951312027506979,15,0.5913170113643549,36,NA
bttr,1991,green-up date,1991-05-24,1991-05-31,7,0.3027049231047382,15,0.5913170113643549,36,NA
bttr,1991,max,1991-07-19,1991-07-23,4,0.5830034704128629,15,0.5913170113643549,36,-0.008313540951491949
bttr,1991,senescence date,1991-10-31,1991-11-16,16,0.29540867851960123,15,0.5913170113643549,36,NA
bttr,1992,green-up date,1992-05-24,1992-04-28,-26,0.29686480326319664,15,0.5913170113643549,36,NA
bttr,1992,max,1992-07-19,1992-08-01,13,0.43175411261630314,15,0.5913170113643549,36,-0.15956289874805174
bttr,1992,senescence date,1992-10-31,1992-10-18,-13,0.29299365765415386,15,0.5913170113643549,36,NA
bttr,1993,green-up date,1993-05-24,1993-05-27,3,0.29652031324967376,15,0.5913170113643549,36,NA
bttr,1993,max,1993-07-19,1993-07-19,0,0.6495748955098196,15,0.5913170113643549,36,0.05825788414546473
bttr,1993,senescence date,1993-10-31,1993-10-28,-3,0.29256672546954915,15,0.5913170113643549,36,NA
bttr,1994,green-up date,1994-05-24,1994-05-15,-9,0.30255200220304557,15,0.5913170113643549,36,NA
bttr,1994,max,1994-07-19,1994-07-07,-12,0.5529443123699272,15,0.5913170113643549,36,-0.038372698994427634
bttr,1994,senescence date,1994-10-31,1994-10-10,-21,0.29255523838454495,15,0.5913170113643549,36,NA
bttr,1995,green-up date,1995-05-24,1995-05-24,0,0.2973041572613043,15,0.5913170113643549,36,NA
bttr,1995,max,1995-07-19,1995-07-29,10,0.5781486493804194,15,0.5913170113643549,36,-0.01316836198393545
bttr,1995,senescence date,1995-10-31,1995-11-30,30,0.294909923128362,15,0.5913170113643549,36,NA
bttr,1996,green-up date,1996-05-24,1996-05-15,-9,0.29615013904990944,15,0.5913170113643549,36,NA
bttr,1996,max,1996-07-19,1996-07-19,0,0.5260493817887402,15,0.5913170113643549,36,-0.06526762957561472
bttr,1996,senescence date,1996-10-31,1996-10-13,-18,0.2904230634487601,15,0.5913170113643549,36,NA
bttr,1997,green-up date,1997-05-24,1997-05-26,2,0.2997209371356327,15,0.5913170113643549,36,NA
bttr,1997,max,1997-07-19,1997-07-21,2,0.6088433575354898,15,0.5913170113643549,36,0.01752634617113491
bttr,1997,senescence date,1997-10-31,1997-11-12,12,0.2917889740393242,15,0.5913170113643549,36,NA
bttr,1998,green-up date,1998-05-24,1998-05-21,-3,0.29651872366839055,15,0.5913170113643549,36,NA
bttr,1998,max,1998-07-19,1998-07-17,-2,0.5922283172509181,15,0.5913170113643549,36,9.113058865631851e-4
bttr,1998,senescence date,1998-10-31,1998-10-18,-13,0.2923067150023798,15,0.5913170113643549,36,NA
bttr,1999,green-up date,1999-05-24,1999-06-28,35,0.3087746346792895,15,0.5913170113643549,36,NA
bttr,1999,max,1999-07-19,1999-08-07,19,0.634649991758196,15,0.5913170113643549,36,0.04333298039384115
bttr,1999,senescence date,1999-10-31,1999-11-04,4,0.29119310209998467,15,0.5913170113643549,36,NA
bttr,2000,green-up date,2000-05-24,2000-05-31,7,0.30221615629239396,15,0.5913170113643549,36,NA
bttr,2000,max,2000-07-19,2000-07-17,-2,0.5774773174662134,15,0.5913170113643549,36,-0.013839693898141436
bttr,2000,senescence date,2000-10-31,2000-10-03,-28,0.2918537613347086,15,0.5913170113643549,36,NA
bttr,2001,green-up date,2001-05-24,2001-05-18,-6,0.2989413887774243,15,0.5913170113643549,36,NA
bttr,2001,max,2001-07-19,2001-07-18,-1,0.6150798349748484,15,0.5913170113643549,36,0.023762823610493533
bttr,2001,senescence date,2001-10-31,2001-11-17,17,0.2917509849188544,15,0.5913170113643549,36,NA
bttr,2002,green-up date,2002-05-24,2002-06-11,18,0.30524867951328455,15,0.5913170113643549,36,NA
bttr,2002,max,2002-07-19,2002-07-23,4,0.5597461965395689,15,0.5913170113643549,36,-0.031570814824785964
bttr,2002,senescence date,2002-10-31,2002-11-17,17,0.29275437393926235,15,0.5913170113643549,36,NA
bttr,2003,green-up date,2003-05-24,2003-05-28,4,0.2969639492733432,15,0.5913170113643549,36,NA
bttr,2003,max,2003-07-19,2003-07-07,-12,0.47336648236443846,15,0.5913170113643549,36,-0.11795052899991643
bttr,2003,senescence date,2003-10-31,2003-10-25,-6,0.29469736900794963,15,0.5913170113643549,36,NA
bttr,2004,green-up date,2004-05-24,2004-05-12,-12,0.29642525705881695,15,0.5913170113643549,36,NA
bttr,2004,max,2004-07-19,2004-07-07,-12,0.5848787711120786,15,0.5913170113643549,36,-0.006438240252276239
bttr,2004,senescence date,2004-10-31,2004-11-08,8,0.28976578617460425,15,0.5913170113643549,36,NA
bttr,2005,green-up date,2005-05-24,2005-05-12,-12,0.2994184385759804,15,0.5913170113643549,36,NA
bttr,2005,max,2005-07-19,2005-07-12,-7,0.6410501405887883,15,0.5913170113643549,36,0.0497331292244334
bttr,2005,senescence date,2005-10-31,2005-10-12,-19,0.2941927640301047,15,0.5913170113643549,36,NA
bttr,2006,green-up date,2006-05-24,2006-05-31,7,0.30398895846701074,15,0.5913170113643549,36,NA
bttr,2006,max,2006-07-19,2006-07-10,-9,0.5939020431064591,15,0.5913170113643549,36,0.002585031742104227
bttr,2006,senescence date,2006-10-31,2006-10-27,-4,0.2899745763701783,15,0.5913170113643549,36,NA
bttr,2007,green-up date,2007-05-24,2007-05-20,-4,0.2998121434718294,15,0.5913170113643549,36,NA
bttr,2007,max,2007-07-19,2007-07-03,-16,0.5028441012938446,15,0.5913170113643549,36,-0.08847291007051028
bttr,2007,senescence date,2007-10-31,2007-10-03,-28,0.2923841792998229,15,0.5913170113643549,36,NA
bttr,2008,green-up date,2008-05-24,2008-06-25,32,0.3060370497183722,15,0.5913170113643549,36,NA
bttr,2008,max,2008-07-19,2008-08-08,20,0.5392524331364668,15,0.5913170113643549,36,-0.052064578227888125
bttr,2008,senescence date,2008-10-31,2008-11-16,16,0.2931756124126619,15,0.5913170113643549,36,NA
bttr,2009,green-up date,2009-05-24,2009-06-01,8,0.29910818845706616,15,0.5913170113643549,36,NA
bttr,2009,max,2009-07-19,2009-07-10,-9,0.6141844081290542,15,0.5913170113643549,36,0.022867396764699288
bttr,2009,senescence date,2009-10-31,2009-09-28,-33,0.28557407075628105,15,0.5913170113643549,36,NA
bttr,2010,green-up date,2010-05-24,2010-05-29,5,0.30219234867223793,15,0.5913170113643549,36,NA
bttr,2010,max,2010-07-19,2010-07-15,-4,0.6163288860740164,15,0.5913170113643549,36,0.025011874709661486
bttr,2010,senescence date,2010-10-31,2010-10-28,-3,0.2889616273354263,15,0.5913170113643549,36,NA
bttr,2011,green-up date,2011-05-24,2011-06-20,27,0.30071583927182144,15,0.5913170113643549,36,NA
bttr,2011,max,2011-07-19,2011-08-04,16,0.631695749069187,15,0.5913170113643549,36,0.040378737704832135
bttr,2011,senescence date,2011-10-31,2011-11-12,12,0.29132464421510845,15,0.5913170113643549,36,NA
bttr,2012,green-up date,2012-05-24,2012-04-25,-29,0.29717979989020027,15,0.5913170113643549,36,NA
bttr,2012,max,2012-07-19,2012-07-22,3,0.5781620197263652,15,0.5913170113643549,36,-0.013154991637989721
bttr,2012,senescence date,2012-10-31,2012-10-13,-18,0.29417015759631104,15,0.5913170113643549,36,NA
bttr,2013,green-up date,2013-05-24,2013-05-17,-7,0.3039675126566515,15,0.5913170113643549,36,NA
bttr,2013,max,2013-07-19,2013-07-07,-12,0.6027680564502281,15,0.5913170113643549,36,0.011451045085873246
bttr,2013,senescence date,2013-10-31,2013-11-17,17,0.2923849299172683,15,0.5913170113643549,36,NA
bttr,2014,green-up date,2014-05-24,2014-05-10,-14,0.3014075898095795,15,0.5913170113643549,36,NA
bttr,2014,max,2014-07-19,2014-07-08,-11,0.6090052211474029,15,0.5913170113643549,36,0.01768820978304797
bttr,2014,senescence date,2014-10-31,2014-11-12,12,0.2935928662762371,15,0.5913170113643549,36,NA
bttr,2015,green-up date,2015-05-24,2015-04-18,-36,0.29644195194634,15,0.5913170113643549,36,NA
bttr,2015,max,2015-07-19,2015-06-22,-27,0.5073028990059679,15,0.5913170113643549,36,-0.08401411235838696
bttr,2015,senescence date,2015-10-31,2015-11-15,15,0.29518978473651153,15,0.5913170113643549,36,NA
bttr,2016,green-up date,2016-05-24,2016-05-07,-17,0.30482566829452623,15,0.5913170113643549,36,NA
bttr,2016,max,2016-07-19,2016-07-02,-17,0.6173733932060367,15,0.5913170113643549,36,0.026056381841681797
bttr,2016,senescence date,2016-10-31,2016-11-07,7,0.2950286878512112,15,0.5913170113643549,36,NA
bttr,2017,green-up date,2017-05-24,2017-06-01,8,0.2958917600017998,15,0.5913170113643549,36,NA
bttr,2017,max,2017-07-19,2017-07-12,-7,0.5963809633991815,15,0.5913170113643549,36,0.005063952034826569
bttr,2017,senescence date,2017-10-31,2017-10-28,-3,0.29247714752583703,15,0.5913170113643549,36,NA
bttr,2018,green-up date,2018-05-24,2018-05-01,-23,0.2957097933394784,15,0.5913170113643549,36,NA
bttr,2018,max,2018-07-19,2018-07-01,-18,0.5657266690144599,15,0.5913170113643549,36,-0.02559034234989499
bttr,2018,senescence date,2018-10-31,2018-10-21,-10,0.2943225891054301,15,0.5913170113643549,36,NA
bttr,2019,green-up date,2019-05-24,2019-05-19,-5,0.304833644116193,15,0.5913170113643549,36,NA
bttr,2019,max,2019-07-19,2019-07-15,-4,0.6175877811997407,15,0.5913170113643549,36,0.026270769835385788
bttr,2019,senescence date,2019-10-31,2019-11-12,12,0.2904173880818982,15,0.5913170113643549,36,NA
bttr,2020,green-up date,2020-05-24,2020-05-21,-3,0.3010469638100379,15,0.5913170113643549,36,NA
bttr,2020,max,2020-07-19,2020-07-15,-4,0.6533292102921384,15,0.5913170113643549,36,0.062012198927783535
bttr,2020,senescence date,2020-10-31,2020-10-20,-11,0.29297213088096136,15,0.5913170113643549,36,NA
bunya,1988,green-up date,1987-11-13,1987-10-20,-24,0.42176480721594006,16,0.554211346025021,23,NA
bunya,1988,max,1988-03-11,1988-01-31,-40,0.6081614245210079,16,0.554211346025021,23,0.053950078495986875
bunya,1988,senescence date,1988-06-12,1988-06-19,7,0.41959946953270616,16,0.554211346025021,23,NA
bunya,1989,green-up date,1988-11-13,1988-11-05,-8,0.4203394576650995,16,0.554211346025021,23,NA
bunya,1989,max,1989-03-11,1989-02-05,-34,0.6229097433905484,16,0.554211346025021,23,0.06869839736552741
bunya,1989,senescence date,1989-06-12,1989-06-13,1,0.41943475694220506,16,0.554211346025021,23,NA
bunya,1991,green-up date,1990-11-13,1990-10-28,-16,0.4210180479996639,16,0.554211346025021,23,NA
bunya,1991,max,1991-03-11,1991-03-12,1,0.5269623506987074,16,0.554211346025021,23,-0.02724899532631353
bunya,1991,senescence date,1991-06-12,1991-05-20,-23,0.41792977224250866,16,0.554211346025021,23,NA
bunya,1992,green-up date,1991-11-13,1991-12-15,32,0.42066494134531424,16,0.554211346025021,23,NA
bunya,1992,max,1992-03-11,1992-03-01,-10,0.5155523968082937,16,0.554211346025021,23,-0.0386589492167273
bunya,1992,senescence date,1992-06-12,1992-06-03,-9,0.41972867300228717,16,0.554211346025021,23,NA
bunya,1995,green-up date,1994-11-13,1995-01-02,50,0.4208165558332576,16,0.554211346025021,23,NA
bunya,1995,max,1995-03-11,1995-03-27,16,0.5304403027004783,16,0.554211346025021,23,-0.023771043324542718
bunya,1995,senescence date,1995-06-12,1995-06-19,7,0.4184806694518516,16,0.554211346025021,23,NA
bunya,1996,green-up date,1995-11-13,1995-11-05,-8,0.4203861340232174,16,0.554211346025021,23,NA
bunya,1996,max,1996-03-11,1996-02-01,-39,0.5240262935338426,16,0.554211346025021,23,-0.03018505249117842
bunya,1996,senescence date,1996-06-12,1996-04-17,-56,0.4199583380656951,16,0.554211346025021,23,NA
bunya,1997,green-up date,1996-11-13,1996-10-19,-25,0.4207892626127207,16,0.554211346025021,23,NA
bunya,1997,max,1997-03-11,1997-03-21,10,0.5048604513352718,16,0.554211346025021,23,-0.04935089468974918
bunya,1997,senescence date,1997-06-12,1997-06-21,9,0.41922711968448784,16,0.554211346025021,23,NA
bunya,2001,green-up date,2000-11-13,2000-11-15,2,0.4213648550068112,16,0.554211346025021,23,NA
bunya,2001,max,2001-03-11,2001-03-07,-4,0.5261217763493042,16,0.554211346025021,23,-0.02808956967571674
bunya,2001,senescence date,2001-06-12,2001-06-27,15,0.4195951133959326,16,0.554211346025021,23,NA
bunya,2004,green-up date,2003-11-13,2003-10-02,-42,0.4207759255838356,16,0.554211346025021,23,NA
bunya,2004,max,2004-03-11,2004-04-05,25,0.5583009370835349,16,0.554211346025021,23,0.0040895910585139195
bunya,2004,senescence date,2004-06-12,2004-06-20,8,0.4177972052904307,16,0.554211346025021,23,NA
bunya,2005,green-up date,2004-11-13,2004-11-22,9,0.42127256278493574,16,0.554211346025021,23,NA
bunya,2005,max,2005-03-11,2005-02-13,-26,0.4879706141164801,16,0.554211346025021,23,-0.0662407319085409
bunya,2005,senescence date,2005-06-12,2005-03-29,-75,0.4195275309687659,16,0.554211346025021,23,NA
bunya,2006,green-up date,2005-11-13,2005-10-08,-36,0.4215637947924559,16,0.554211346025021,23,NA
bunya,2006,max,2006-03-11,2005-12-07,-94,0.5027587425293187,16,0.554211346025021,23,-0.05145260349570224
bunya,2006,senescence date,2006-06-12,2006-04-14,-59,0.41896213623236983,16,0.554211346025021,23,NA
bunya,2007,green-up date,2006-11-13,2007-01-22,70,0.4207637807044925,16,0.554211346025021,23,NA
bunya,2007,max,2007-03-11,2007-02-26,-13,0.47570766090904704,16,0.554211346025021,23,-0.07850368511597394
bunya,2007,senescence date,2007-06-12,2007-04-03,-70,0.419386847418256,16,0.554211346025021,23,NA
bunya,2008,green-up date,2007-11-13,2007-10-23,-21,0.42105089594286194,16,0.554211346025021,23,NA
